brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,cell_asuLevel,cell_dbm,cell_level,cell_mcc,cell_mnc,cell_bands,cell_tac,cell_nrarfcn,cell_csiRsrp,cell_csiRsrq,cell_csiSinr,cell_ssRsrp,cell_ssRsrq,cell_ssSinr
OPPO,PEPM00,11,5G,China Mobile,zhejiangsheng,huzhoushi,5.1,22eef5daabc1295357dd6ce2b2a1777e,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1221388,156970,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2104K10AC,11,5G,China Telecom,guangdongsheng,meizhoushi,262.3,76cd56ae27875ef96cb79c48185a23e6,96,-44;-44;-44;-44,4,460,1,[],7869440,627264,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
OPPO,PEAM00,11,5G,China Telecom,shanxisheng,linfenshi,106.7,6e277a0de7cb56547c6efbd9c08858e7,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],10582529,424090,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2004J7AC,11,5G,China Telecom,shanxisheng,ankangshi,3.7,a47d0f88919e0958a672047d3475facd,96,-44;-44,4,460,1,[],12263428,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,21091116AC,11,5G,China Unicom,jiangxisheng,ganzhoushi,356,bebb450710b3168f1c8e1c22b954c9e7,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],7290891,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PEMM20,11,5G,China Mobile,shandongsheng,jiningshi,302.9,3138b81e5929047269bc88162ac236ce,96,-44;-44,4,460,0,[],6817540,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3350,11,5G,China Mobile,chongqingshi,chongqingshi,374.7,fe17726e1b6ee207ae9793c118710144,96,-44;-44,4,460,1,[],10104576,428910,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3092,11,5G,China Telecom,yunnansheng,dalibaizuzizhizhou,624.5,22335234ebe26c0ea91691fa22581b02,96,-44;-44;-44,4,460,1,[],11299076,627264,-44,-3,2147483647,-44;-44;-44,-3;-3;-3,40;40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,795.9,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359296,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2104K10AC,11,5G,China Mobile,shandongsheng,yantaishi,528.1,718b8290f65cb5d36273c62a470edfc7,96,-44;-44;-44;-44;-44,4,460,0,[],6817043,504990,-44,-3,2147483647,-44;-44;-44;-44;-44,-3;-3;-3;-3;-3,40;40;40;40;40
realme,RMX3350,11,5G,China Mobile,jiangxisheng,jingdezhenshi,334,0ff56a3a748408ab24de811305f7ebb9,96,-44;-44,4,460,0,[],3145840,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3357,11,5G,China Mobile,jiangsusheng,changzhoushi,461.1,ce295460b99b7dc216065233f9ccb360,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1048910,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,21091116UC,11,5G,China Mobile,henansheng,kaifengshi,162.4,97e03d7cdfe7bb77939d037c540f21d1,96,-44;-44,4,460,0,[],4213072,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,21091116AC,11,5G,China Mobile,liaoningsheng,anshanshi,346.6,1ff5fe9f4af3e601e06aa44ed854df3f,96,-44;-44,4,460,0,[],3616449,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V1986A,11,5G,China Telecom,yunnansheng,kunmingshi,412.7,2e3aa8c3c003107d0c0bd43c8545c0f2,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],11272450,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2072A,11,5G,China Mobile,guangxizhuangzuzizhiqu,qinzhoushi,7.7,ed15c4593742229aee92d4c0ecc2ddab,96,-44;-44;-44;-44,4,460,0,[],340721,156030,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
Xiaomi,21091116AC,11,5G,China Unicom,jiangxisheng,ganzhoushi,351.4,bebb450710b3168f1c8e1c22b954c9e7,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],7290891,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2104K10AC,11,5G,China Unicom,hebeisheng,xingtaishi,245.5,4c6487744012330a444d473e50d7532a,96,-44;-44,4,460,1,[],2281472,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDSM00,11,5G,China Mobile,henansheng,shangqiushi,344.2,eb7aeee18548299f2302fef40b32560f,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],4208597,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40
vivo,V2057A,10,5G,China Mobile,hunansheng,changshashi,292.5,199df5bb3e7c9fca418f99fa5db71968,97,59;59;59;59;59;59;59;59;59;59;59;58;58;58;58;58;58;58;58;58;58;58,0,460,0,['Added in API level 30'],6604,504990,255,255,255,59;59;59;59;59;59;59;59;59;59;59;58;58;58;58;58;58;58;58;58;58;58,83;83;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;81;81,70;70;68;68;68;68;67;67;67;67;67;70;70;70;70;70;73;73;73;73;69;69
vivo,V2057A,10,5G,China Telecom,hunansheng,yongzhoushi,465.1,a1c4d07f5082f2ed7469669dfd724a4e,97,56;56;56;56;56;56;56;56;56;56;56;56;56;56;56,0,460,11,['Added in API level 30'],893310,627264,255,255,255,56;56;56;56;56;56;56;56;56;56;56;56;56;56;56,80;80;80;80;80;78;78;78;78;78;78;78;78;78;79,71;71;71;71;71;70;70;70;70;71;71;71;71;71;71
vivo,V2121A,11,5G,China Mobile,shandongsheng,qingdaoshi,268.9,6379c2d3e37485c85087a30613239e10,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],680056,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,300.2,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,443.2,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2007J22C,11,5G,China Telecom,guangdongsheng,foshanshi,310.3,ee473b9b1b00c8b6e56a50c78a08561c,96,-44;-44,4,460,1,[],8527874,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2007J22C,11,5G,China Telecom,anhuisheng,hefeishi,207.8,ebbba3a049efb84e28e5a101f34c4435,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],6884876,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDSM00,11,5G,China Unicom,liaoningsheng,dalianshi,467.7,fdad34b4f7fb18bcfd547a5d831906c1,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],1124866,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2057A,10,5G,China Telecom,hebeisheng,langfangshi,325.9,ed07310963f7e345156ca44b72b407ba,97,61;61;61;61;61;61;61;61;61;62;62;62;62;62;63;63;63;63;61,0,460,1,['Added in API level 30'],23,627264,255,255,255,61;61;61;61;61;61;61;61;61;62;62;62;62;62;63;63;63;63;61,79;79;79;79;79;78;78;78;78;76;76;76;76;76;78;78;78;78;76,73;73;73;73;73;68;68;68;68;68;68;68;68;68;70;70;70;70;72
vivo,V2057A,10,5G,China Mobile,sichuansheng,nanchongshi,7.9,5a855e109afb5c7564b2f854bd14350a,97,53;53,0,460,0,['Added in API level 30'],280375,504990,255,255,255,53;53,80;80,78;78
OPPO,PERM00,11,5G,China Telecom,guangdongsheng,guangzhoushi,316.1,88abd7c3e95e1ac33f3355fa436247b2,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],7705346,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDCM00,11,5G,China Telecom,henansheng,sanmenxiashi,472.9,baf5910df73ce98daf3a9d5120fa3144,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],4230656,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2057A,10,5G,China Telecom,hubeisheng,jingmenshi,61.5,2c067a7450114ac910661a7506231384,97,71;71;71;71,0,460,11,['Added in API level 30'],8,627264,255,255,255,71;71;71;71,74;74;74;74,52;52;52;52
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,381.7,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359296,633984,-44,-3,2147483647,-44;-44,-3;-3,25;25
Xiaomi,M2007J22C,11,5G,China Telecom,gansusheng,tianshuishi,369.5,0b5edb1fe30cf6a3ec3ea2bd11fdb59f,96,-44;-44,4,460,11,[],2899975,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2103K19C,11,5G,China Telecom,jiangsusheng,yangzhoushi,54,68fc94b897a6bac99526849e53f81753,96,-44;-44,4,460,1,[],13680650,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2072A,11,5G,China Mobile,chongqingshi,chongqingshi,439.5,524cd2055d65601181b87872b2018cb6,96,-44;-44,4,460,0,[],260043,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PFDM00,11,5G,China Mobile,jiangsusheng,suzhoushi,73,8cd33c82f01f0f3b236a0b54372251a7,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1048764,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,37;37;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2156A,11,5G,China Telecom,jiangsusheng,yanchengshi,844.4,41c8af69ce907fe4b778a977fe281338,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],13567888,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2131A,11,5G,China Telecom,guangdongsheng,guangzhoushi,160.9,2e49fd7fac24cc1c9ca7be229b7985c7,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],7683847,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40
realme,RMX3350,11,5G,China Telecom,sichuansheng,meishanshi,105.5,25eab16169c59f5329242674159e55bf,96,-44;-44,4,460,1,[],1640705,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3350,11,5G,China Mobile,weizhi,weizhi,245.6,962c0d7e9a1c90fb1b9c9887a881348c,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1572887,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,21091116C,11,5G,China Mobile,xinjiangweiwuerzizhiqu,wulumuqishi,347.9,90c6ef06ef430e8d89a70456b7caac67,96,-44;-44,4,460,0,[],5767199,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2072A,11,5G,China Mobile,shandongsheng,linyishi,177.1,ebd161b56b9246f69b7df31ff791ae69,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],68063,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2048A,11,5G,China Unicom,liaoningsheng,tielingshi,182.5,51dcfcb212ff14c5456fb1e4ca7b14dc,96,-44;-44;-44;-44,4,460,1,[],1081808,427970,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
vivo,V1986A,11,5G,China Unicom,zhejiangsheng,hangzhoushi,470.8,cb1a856971ec68eefa617b9950b19b88,96,-44;-44,4,460,11,[],4916736,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2104K10AC,11,5G,China Telecom,guangdongsheng,yunfushi,164.8,15f369e567b3e50132e496675f82d868,96,-44;-44,4,460,1,[],8619520,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2048A,11,5G,China Mobile,guangdongsheng,jieyangshi,114.2,9a639f008e2df0fb950e2254178a89fe,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1355778,155770,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V1986A,11,5G,China Unicom,jiangsusheng,suzhoushi,92.6,e6467168a07529d8e70a88a6229275e2,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],14557187,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2133A,11,5G,China Telecom,guangxizhuangzuzizhiqu,liuzhoushi,44.8,9d9ff10e4a297d7c0dd5a590e89676e6,96,-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],2147483647,427970,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40
OPPO,PEMM00,11,5G,China Mobile,shandongsheng,weifangshi,508.1,16e8803076777369eb5d0ed47e4e6c11,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],6816815,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2048A,11,5G,China Mobile,hubeisheng,suizhoushi,172.7,ffdbad3328bf8849446cf42b0e366687,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1574155,154570,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PEPM00,11,5G,China Mobile,hubeisheng,wuhanshi,251.5,bf6ad5a36d98075272f5d77c477c348b,96,-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1574397,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40
OPPO,PERM00,11,5G,China Unicom,guangdongsheng,guangzhoushi,3.6,88013680e97f5f94894a39d81277094d,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],8464385,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
realme,RMX3092,11,5G,China Mobile,henansheng,shangqiushi,298.4,2bdb41fbce47cc1f262715fdd6514485,96,-44,4,460,0,[],4208540,504990,-44,-3,2147483647,-44,-3,40
Xiaomi,M2004J7AC,11,5G,China Mobile,shandongsheng,qingdaoshi,445.6,427bc9cc453430154e303256a80ce8a1,96,-44;-44,4,460,0,[],6815812,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PFVM10,11,5G,China Telecom,henansheng,nanyangshi,1141.7,b1cf4919e047a2d115ae13937d2e2e63,96,-44;-44,4,460,1,[],4205312,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDSM00,11,5G,China Unicom,liaoningsheng,dalianshi,432,f8e6db3dffdae96b26d151b83b4f9c77,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],1124866,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDKM00,11,5G,China Telecom,hunansheng,yiyangshi,262.3,d4a63b48caeaa5a90c86a72165f2ea46,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],8945664,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40
vivo,V2057A,10,5G,China Unicom,beijingshi,beijingshi,246.1,2da599b7823404b581b4df517410041b,97,69;69;68;68;68;68;68;66;66;66;66;63;63;63;63;66;66;66;66;66;65;65,0,460,1,['Added in API level 30'],18012,627264,255,255,255,69;69;68;68;68;68;68;66;66;66;66;63;63;63;63;66;66;66;66;66;65;65,81;81;81;81;81;81;81;80;80;80;80;77;77;77;77;79;79;79;79;79;79;79,69;69;68;68;68;68;68;65;65;65;65;61;61;61;61;65;65;65;65;65;63;63
realme,RMX2205,11,5G,China Mobile,henansheng,zhumadianshi,107,fe02b63cb1b8823a426edd7982a3839c,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],4213200,152650,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;38;38;38
Xiaomi,21091116AC,11,5G,China Unicom,jiangxisheng,ganzhoushi,335.2,bebb450710b3168f1c8e1c22b954c9e7,96,-44;-44;-44;-44,4,460,1,[],7290891,627264,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
realme,RMX2117,11,5G,China Telecom,anhuisheng,fuyangshi,335.4,a6e72aec58ca5c5bb87c00bc7b0cae0c,96,-44;-44,4,460,11,[],6966528,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2072A,11,5G,China Mobile,henansheng,zhumadianshi,161.3,f8beb307f77ac9ce72b6937d2c1870d3,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],403922,152650,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDSM00,11,5G,China Unicom,xinjiangweiwuerzizhiqu,kashidiqu,215.8,28dbafcc1066fe476cdee6c38687ee90,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],13211136,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
realme,RMX3350,11,5G,China Unicom,shanghaishi,shanghaishi,8.8,d5bcfbfb7d40caa11959ed23ffa293f5,96,-44;-44,4,460,1,[],5835300,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2012K10C,11,5G,China Telecom,guangxizhuangzuzizhiqu,hechishi,51.4,78466ff40999e3a794c76d829b7018ba,96,-44;-44,4,460,11,[],11854336,627264,-44,-3,2147483647,-44;-44,-3;-3,33;33
