brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,wifi_rssi,wifi_linkSpeed,wifi_hiddenSSID,wifi_frequency,wifi_rxLinkSpeedMbps,wifi_txLinkSpeedMbps,wifi_maxSupportedRxLinkSpeedMbps,wifi_maxSupportedTxLinkSpeedMbps,wifi_wifiStandard
vivo,V2049A,11,WIFI,China Unicom,henansheng,xinyangshi,467.1,7c0119a678beee3257a969353f1ee7b5,-39;-39;-39;-35,866;866;866;866,FALSE,5300,866;866;866;866,780;780;780;780,866,866,5
OPPO,PCLM50,11,WIFI,China Telecom,shanxisheng,weinanshi,4,a69c08eb2c323158094ffa3566176f32,-50;-50;-50;-50,866;866;866;866,FALSE,5805,866;866;866;866,866;866;866;866,866,866,5
OPPO,PEGM00,11,WIFI,China Telecom,henansheng,zhengzhoushi,214.2,b411004f9baf9e19c35bdb34640c4d5d,-26;-26;-26;-27,433;433;433;433,FALSE,5785,433;433;433;433,433;433;433;433,433,433,5
vivo,V2156A,11,WIFI,China Telecom,xinjiangweiwuerzizhiqu,wulumuqishi,220.8,e60470630f78d2473a33d825d4c9220d,-37;-37;-37;-37;-37,433;433;433;433;433,FALSE,5745,6;6;433;433;433,433;433;433;433;433,433,433,5
Xiaomi,Redmi K20 Pro,11,WIFI,China Mobile,jiangxisheng,nanchangshi,105.4,f74024fee9bf1d5e775811a0b923aeb1,-39;-39;-39;-39,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2102K1C,11,WIFI,China Telecom,fujiansheng,quanzhoushi,96.4,cfe857c9c5c24beb2fb89117d57b5cee,-71;-71;-71;-71,195;195;195;195,FALSE,5785,195;195;195;195,195;195;195;195,866,866,5
Xiaomi,MI CC 9,11,WIFI,China Telecom,shanxisheng,yulinshi,339.3,5213a03972cc6805cdb6ba11aef74841,-48;-48;-48;-48,433;433;433;433,FALSE,5220,433;433;433;433,433;433;433;433,433,433,5
OPPO,PEHM00,11,WIFI,China Telecom,hubeisheng,huanggangshi,108.2,875335049a442777436e64ca111c755e,-56;-56;-57;-57,433;433;433;433,FALSE,5220,433;433;433;433,433;433;433;433,433,433,5
Xiaomi,M2007J17C,11,WIFI,China Mobile,henansheng,xinyangshi,339.5,9c6d749fd077bc34b145d774769492ea,-19;-19;-19;-19,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2102K1AC,11,WIFI,China Mobile,henansheng,zhoukoushi,152.6,87e908bdb2ee11dafdc3a31c539882e0,-41;-41;-41;-41,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
vivo,V2118A,11,WIFI,China Telecom,liaoningsheng,shenyangshi,402.9,14eb22f3eb6a594cb7e6a9a6f604f869,-39;-39;-38;-38,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
OPPO,PEGM00,11,WIFI,China Mobile,beijingshi,beijingshi,106.9,c3eb3ceb8d52dbe86dc55d5537a4725b,-34;-34;-34;-34,433;433;433;433,FALSE,5745,433;433;433;433,433;433;433;433,433,433,5
realme,RMX3366,11,WIFI,China Unicom,yunnansheng,kunmingshi,357.2,33a3cff59ea7f196fbf986151e6b6ea0,-16;-16;-18;-18;-18,866;866;866;866;866,FALSE,5765,866;866;866;866;866,866;866;866;866;866,866,866,5
Xiaomi,Redmi K30 Pro,11,WIFI,China Unicom,henansheng,shangqiushi,110.8,8c776d419084a2fb17ab6aa3b43b7f2e,-63;-63;-63;-63,390;390;390;390,FALSE,5765,390;390;390;390,390;390;390;390,866,866,5
Xiaomi,M2011K2C,12,WIFI,China Unicom,yunnansheng,kunmingshi,147.7,a4836a7a72737492a02f307faf62acfc,-37;-37;-36;-36,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
vivo,V2047A,11,WIFI,China Telecom,guangdongsheng,jieyangshi,111.7,f8dfac1a52a5c8cadfc5096bb6b6ae60,-29;-29;-29;-29,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
OnePlus,KB2000,11,WIFI,China Unicom,guangdongsheng,maomingshi,238.9,7d223674895e01244129cd0e0e0c8b3a,-51;-51;-51;-51,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,Redmi K30 5G,11,WIFI,China Telecom,sichuansheng,guanganshi,430.7,fe676f60f76d4e255a965c2542a0352f,-38;-38;-38;-38;-38,866;866;866;866;866,FALSE,5180,866;866;866;866;866,866;866;866;866;866,866,866,5
Xiaomi,2106118C,12,WIFI,China Telecom,guizhousheng,zunyishi,758.4,26aa45544020bf6575ecfc0233b814e6,-30;-30;-30;-30,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
OPPO,PEGM10,11,WIFI,China Mobile,jiangsusheng,nantongshi,111.2,657502a746fda0f2ea673944ed799ea5,-28;-28;-28;-29,433;433;433;433,FALSE,5805,433;433;433;433,433;433;433;433,433,433,5
HONOR,NTH-AN00,11,WIFI,China Mobile,liaoningsheng,shenyangshi,117.2,18db7cdc59ec41fcab3a1e71b6c348c7,-84;-84;-84,13;13;13,FALSE,5765,13;13;13,13;13;13,866,866,5
Xiaomi,M2102K1C,12,WIFI,China Telecom,guangdongsheng,jieyangshi,206.8,d93f013d8beb2ca23110221e3afcf68e,-40;-38;-38;-38,866;866;866;866,FALSE,5805,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2007J1SC,11,WIFI,China Telecom,liaoningsheng,dandongshi,67.9,a91a8ee396e6cb7c18597101052aa815,-55;-55;-55;-55,360;360;360;360,FALSE,2437,360;360;360;360,360;360;360;360,400,400,5
vivo,V2055A,11,WIFI,China Telecom,guangdongsheng,meizhoushi,228.6,4033bc63ad7e524c019b058eaf39436d,-66;-66;-66;-62,866;866;866;866,FALSE,5765,351;351;351;351,468;468;468;468,866,866,5
Xiaomi,Redmi K20 Pro Premium Edition,11,WIFI,China Telecom,shanxisheng,yulinshi,110.9,55a69f3236bdf79f695b9d694ca88154,-26;-26;-26;-26,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2012K11AC,12,WIFI,China Telecom,gansusheng,dingxishi,415.7,5e66893dfd3b77ad3ff489980be838ac,-19;-15;-15;-15,866;866;866;866,FALSE,5220,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,2106118C,11,WIFI,China Telecom,hebeisheng,shijiazhuangshi,390,0258c4e8a4c33991575c136f4bba29ea,-63;-63;-63;-63,780;780;780;780,FALSE,5180,780;780;780;780,780;780;780;780,1733,1733,5
Xiaomi,M2101K9C,11,WIFI,China Telecom,anhuisheng,luanshi,6.4,ee3b6613aa2d8712119397b0ed121b9b,-63;-63;-63;-63;-63;-63;-63;-63;-63,390;390;390;390;390;390;390;390;390,FALSE,5785,390;390;390;390;390;390;390;390;390,390;390;390;390;390;390;390;390;390,866,866,5
Xiaomi,Mi 10 Pro,11,WIFI,China Mobile,shandongsheng,dezhoushi,140.4,e5b4e6b3e76895ddceae7db8f6c1c2a0,-65;-65;-65;-65,260;260;260;260,FALSE,5745,260;260;260;260,260;260;260;260,866,866,5
Xiaomi,MI 9,11,WIFI,China Telecom,hebeisheng,qinhuangdaoshi,105.1,7eaaa1cc32d30ba9e1216c6bdcf4de7c,-44;-44;-43;-43,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,Redmi K30 5G,11,WIFI,China Mobile,shanxisheng,yulinshi,201,0c425df52d857ad37ca3b14ae9fbd9ab,-57;-57;-56;-56,780;780;780;780,FALSE,5785,780;780;780;780,780;780;780;780,866,866,5
vivo,V2072A,11,WIFI,China Mobile,neimengguzizhiqu,xinganmeng,93.6,fb34ccb07f683809361e8a966db03cf9,-48;-48;-48;-48,433;433;433;433,FALSE,5745,433;433;433;433,390;390;390;351,433,433,5
Xiaomi,2106118C,11,WIFI,China Telecom,anhuisheng,bozhoushi,133.9,1240d9c35d38228b3f62502e870c3def,-55;-55;-55;-55,400;400;400;400,FALSE,5220,400;400;400;400,400;400;400;400,400,400,5
Xiaomi,Mi 10,11,WIFI,China Telecom,chongqingshi,chongqingshi,452.7,bfeb223d93a993ead89596193c1d7376,-39;-39;-39;-33,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
vivo,V2118A,11,WIFI,China Unicom,shandongsheng,taianshi,548.6,69494f61dfc3b6aeeb8191989263c6af,-55;-55;-55;-50,866;866;866;866,FALSE,5745,780;780;780;702,650;650;650;468,866,866,5
OPPO,PDPM00,11,WIFI,China Unicom,hunansheng,zhuzhoushi,144.8,b796c899c5f385b6a743cc2649ab26c7,-35;-35;-35;-35,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCKM00,11,WIFI,China Mobile,jiangxisheng,nanchangshi,72.1,7421c7bce47ddbce2849b651d70ffd6c,-80;-80;-80;-80,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
OnePlus,IN2020,11,WIFI,China Telecom,hainansheng,hainansheng,12.2,56007c41521a29fe99956534a0c21c54,-31;-31;-31;-31,192;192;192;192,FALSE,5765,192;192;192;192,192;192;192;192,192,192,5
OnePlus,KB2000,11,WIFI,China Unicom,xinjiangweiwuerzizhiqu,wulumuqishi,124.3,277d59be5ad2714e3d22e9f17bfe5cb3,-62;-62;-62;-62,520;520;520;520,FALSE,5180,520;520;520;520,520;520;520;520,866,866,5
Xiaomi,MI 9,11,WIFI,China Mobile,anhuisheng,hefeishi,284.6,01b58e75e1e22c97176af7f7d81ee0e0,-56;-56;-56;-56,780;780;780;780,FALSE,5220,780;780;780;780,780;780;780;780,866,866,5
vivo,V2118A,11,WIFI,China Telecom,fujiansheng,fuzhoushi,102,97cb274e5682d44bffcd8c4f08052315,-48;-48;-45;-45,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2002J9E,11,WIFI,China Telecom,shanghaishi,shanghaishi,365.7,ebc2236847acb273b220ca130936dbc1,-34;-34;-34;-34,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2007J17C,11,WIFI,China Unicom,guangdongsheng,dongguanshi,503.5,5999f2235d9869e26341d07667388c87,-36;-36;-36;-36,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
vivo,V2073A,11,WIFI,China Telecom,chongqingshi,chongqingshi,112.6,5470a02a6c7a24e9d5f27e2c4ba9d9b8,-69;-69;-69;-69,433;433;433;433,FALSE,5180,234;234;263;263,325;325;292;292,433,433,5
Xiaomi,Mi 10 Pro,11,WIFI,China Telecom,shanghaishi,shanghaishi,428.3,471a03de0f753da130b01259fe6e1c54,-53;-53;-50;-50,780;780;866;866,FALSE,5745,780;780;866;866,780;780;866;866,866,866,5
OPPO,PDPM00,11,WIFI,China Mobile,shandongsheng,dezhoushi,182.4,542229b976dfcbd6a4b09dc6dded5c56,-15;-15;-15;-15,866;866;866;866,FALSE,5805,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2012K11AC,11,WIFI,China Telecom,hunansheng,changshashi,297.1,d561a92deccd58a00908614757899e84,-41;-41;-39;-39,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,MI 9 Transparent Edition,11,WIFI,China Unicom,hebeisheng,handanshi,254.2,aa2920612f1a2eab684d14f9b8356aef,-41;-41;-41;-39,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
vivo,V2073A,11,WIFI,China Unicom,heilongjiangsheng,daqingshi,139.1,22337a9a96e8358fbdef1b7cd59536ea,-71;-71;-67;-67;-68,433;433;433;433;433,FALSE,5220,195;195;195;195;195,175;175;117;117;117,433,433,5
vivo,V1824A,11,WIFI,China Unicom,heilongjiangsheng,mudanjiangshi,230.2,edc79cae38e4f7b61aa76978c80d05bb,-64;-64;-59;-59,433;433;433;433,FALSE,5765,234;234;175;175,263;263;234;234,433,433,5
OPPO,PCGM00,11,WIFI,China Mobile,fujiansheng,xiamenshi,319.1,da0436e30c9f531d9968ee887543ddf9,-10;-10;-10;-10,433;433;433;433,FALSE,5200,433;433;433;433,433;433;433;433,866,866,5
OPPO,PCAM00,11,WIFI,China Mobile,hubeisheng,jingzhoushi,131.9,32e3bfa30fdf816994c2c79162003726,-63;-63;-63;-63,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
realme,RMX2202,12,WIFI,China Mobile,guizhousheng,guiyangshi,111.2,0283dc258634007ec2ffe3205bb48020,-47;-47;-47;-47,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
vivo,V1986A,11,WIFI,China Telecom,shanxisheng,xianshi,270.6,23c16d1b8d61cdb71d61396f013476b5,-45;-45;-44;-44,866;866;866;866,FALSE,5745,24;24;390;390,585;585;702;702,866,866,5
vivo,V2068A,11,WIFI,China Mobile,guangdongsheng,dongguanshi,109,e3f28e597a4f0910a58ee9064e19f98b,-33;-33;-33;-31,433;433;433;433,FALSE,5200,433;433;433;433,433;433;433;433,433,433,5
vivo,V2048A,11,WIFI,China Mobile,shandongsheng,liaochengshi,281.2,e3a12122dc9a322bb94b9dd9c5f652da,-53;-53;-53;-53,433;433;433;433,FALSE,5745,433;433;433;433,292;292;292;292,433,433,5
Xiaomi,M2007J17C,11,WIFI,China Unicom,beijingshi,beijingshi,253.5,52db41bb3fcfdc6034112c9d67c6e196,-27;-27;-27;-27,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2007J17C,11,WIFI,China Telecom,jiangsusheng,nanjingshi,111.2,c9d7f73536c8746b59cd6fc37f46751e,-9;-9;-9;-9,400;400;400;400,FALSE,5180,400;400;400;400,400;400;400;400,400,400,5
vivo,V2046A,11,WIFI,China Mobile,shanghaishi,shanghaishi,428.3,28f93db5d2d4f4dbfc9333733bb8f932,-25;-25;-24;-24,866;866;866;866,FALSE,5280,866;866;173;173,866;866;866;866,866,866,5
vivo,V2136A,11,WIFI,China Telecom,shanxisheng,weinanshi,698.3,7afaaef6f6c68ae136202b21645d21a8,-22;-22;-22,866;866;866,FALSE,5220,866;866;866,866;866;866,866,866,5
Xiaomi,Mi 10,11,WIFI,China Unicom,jiangxisheng,jiujiangshi,110.6,0177a8af4f75976109ec778f44229126,-62;-62;-62;-68,390;390;390;195,FALSE,5745,390;390;390;195,390;390;390;195,866,866,5
Xiaomi,M2011K2C,11,WIFI,China Unicom,shandongsheng,weihaishi,150,0a70d3d9ec8e246c64140cfad0a0492c,-22;-22;-22;-22;-22,866;866;866;866;866,FALSE,5765,866;866;866;866;866,866;866;866;866;866,866,866,5
vivo,V2046A,11,WIFI,China Telecom,liaoningsheng,shenyangshi,332.8,d6b7fbb3999a8d2787e0938c109498db,-57;-57;-57;-55,650;650;650;585,FALSE,5745,585;585;585;468,650;650;650;585,866,866,5
Xiaomi,Mi 10,11,WIFI,China Mobile,guangdongsheng,guangzhoushi,424.8,46358c2c7b91b1050a3daf5aca6d0477,-20;-20;-20;-19,866;866;866;866,FALSE,5240,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,Redmi K30,11,WIFI,China Mobile,heilongjiangsheng,daxinganlingdiqu,454.9,bb032f8a120905fe917b6809e52b3f10,-52;-52;-52;-52,866;866;866;866,FALSE,5805,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2011K2C,11,WIFI,China Unicom,shandongsheng,weihaishi,50.9,0a70d3d9ec8e246c64140cfad0a0492c,-83;-83;-83;-83,260;260;260;260,FALSE,5765,65;65;65;65,260;260;260;260,866,866,5
vivo,V2148A,11,WIFI,China Telecom,anhuisheng,hefeishi,33.7,bd8a7e0c971896211261f8b657675c3d,-56;-56;-56;-53,144;144;144;144,FALSE,2462,78;78;78;58,39;39;39;52,866,866,5
vivo,V2046A,11,WIFI,China Mobile,hubeisheng,xiangyangshi,317.8,d3a02aa1b49ea76dcd83721192cf8f86,-34;-34;-34;-32,866;866;866;866,FALSE,5745,400;400;400;400,866;866;866;866,866,866,5
vivo,V1936AL,11,WIFI,China Unicom,guangdongsheng,guangzhoushi,144.5,27498c0cc9134ad6f5dec4c4f5373cfb,-56;-56;-57;-57,433;433;433;433,FALSE,5180,325;325;325;325,325;325;292;292,433,433,5
vivo,V1981A,11,WIFI,China Unicom,jilinsheng,baichengshi,611.1,d566cc40f9bf4477b9c11638dd51b99b,-38;-38;-38;-38,866;866;866;866,FALSE,5745,866;866;866;866,780;780;780;780,866,866,5
vivo,V2141A,11,WIFI,China Telecom,zhejiangsheng,jinhuashi,399.8,fd094577428dff3a9366f4776f4376f3,-27;-27;-27;-27,866;866;866;866,FALSE,5745,585;585;650;650,650;650;526;526,866,866,5
Xiaomi,Redmi K30 Pro,11,WIFI,China Mobile,henansheng,xuchangshi,111.3,978d6fb93da354d703edbf75ea5c139c,-46;-46;-46;-46,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
vivo,V2121A,11,WIFI,China Telecom,hainansheng,sanyashi,10.6,096456c7d09e4b275c53e394cebafd2e,-25;-25;-25,200;200;200,FALSE,5785,200;200;200,200;200;200,200,200,5
Xiaomi,M2012K11AC,11,WIFI,China Telecom,zhejiangsheng,hangzhoushi,249.8,16bc0c01ec3887f809a52b0db980d5c1,-38;-38;-38;-38,400;400;400;400,FALSE,5200,400;400;400;400,400;400;400;400,400,400,5
Xiaomi,Mi 10,11,WIFI,China Unicom,shandongsheng,zaozhuangshi,149.7,340f201df531fee44a2f9acfe185edd7,-34;-34;-34;-34,866;866;866;866,FALSE,5240,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,MI 9,11,WIFI,China Mobile,zhejiangsheng,shaoxingshi,369.3,a53123cc7fd8543a1d691af32dc508e4,-37;-37;-37;-37,866;866;866;866,FALSE,5220,866;866;866;866,866;866;866;866,866,866,5
vivo,V2141A,11,WIFI,China Telecom,hubeisheng,huanggangshi,29,1ad6698d6aaf219a7d352f58d16463e8,-61;-61;-63;-63,866;866;866;866,FALSE,5805,351;351;468;468,234;234;234;234,866,866,5
Xiaomi,M2007J17C,11,WIFI,China Mobile,liaoningsheng,zhaoyangshi,106.2,7952a8841ef5c0eba80b2acbee29525c,-48;-52;-52;-52,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
OnePlus,GM1910,11,WIFI,China Telecom,jiangsusheng,nanjingshi,397.6,25292dd7ca4635ad3f9f5e492228c8d8,-41;-41;-28;-28,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCAM00,11,WIFI,China Telecom,shanxisheng,xianshi,134.6,76d8069c264764209a3696b9251366a7,-54;-54;-54;-54,866;866;866;866,FALSE,5220,866;866;866;866,866;866;866;866,866,866,5
vivo,V1922A,11,WIFI,China Telecom,hubeisheng,wuhanshi,82.5,6f969f3abb1bb3adf599f965d4967860,-44;-44;-42;-42,144;144;144;144,FALSE,2457,144;144;144;144,144;144;104;104,866,866,5
Xiaomi,M2007J17C,11,WIFI,China Unicom,liaoningsheng,shenyangshi,111.5,ee203af2bd6adda4dbbf97ab90187e84,-42;-42;-40;-40,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
vivo,V2156A,11,WIFI,China Telecom,liaoningsheng,tielingshi,3.2,3a1eedf1b255287eb7b16af87c10ad9e,-85;-85;-85;-85,433;433;433;433,FALSE,5220,13;13;15;15,26;26;13;13,433,433,5
OPPO,PCAM00,11,WIFI,China Telecom,jilinsheng,changchunshi,289,dc43bd647688302d8e5104ad4475e521,-35;-35;-35;-35,866;866;866;866,FALSE,5220,866;866;866;866,866;866;866;866,866,866,5
vivo,V2055A,11,WIFI,China Telecom,hunansheng,huaihuashi,98.2,07cab948279f241488481b33f6178ab2,-47;-47;-49;-49,400;400;400;400,FALSE,5180,243;243;270;270,180;180;200;200,400,400,5
Xiaomi,Redmi K30 5G,11,WIFI,China Telecom,shandongsheng,yantaishi,89.2,16d502e7417931c8555530b7ae9dbf41,-45;-45;-45;-45;-45;-45,866;866;866;866;866;866,FALSE,5785,866;866;866;866;866;866,866;866;866;866;866;866,866,866,5
OPPO,PDEM30,11,WIFI,China Telecom,hunansheng,changshashi,111.4,3f4637ec4abb16085bc9832386f0a082,-25;-25;-25;-26,866;866;866;866,FALSE,5805,866;866;866;866,866;866;866;866,866,866,5
realme,RMX2071,11,WIFI,China Mobile,hunansheng,changshashi,111.7,761948c6ec4240c639bd7cd7d9a689a7,-35;-35;-35;-35,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
vivo,V2055A,11,WIFI,China Mobile,sichuansheng,chengdushi,399.7,0a807bdadd4cd5224980673e0abddeb3,-41;-41;-41;-41,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
OPPO,PEHM00,11,WIFI,China Mobile,jilinsheng,changchunshi,70.3,a90241367e8efec803d881abfda29f11,-73;-73;-73;-73,433;433;433;433,FALSE,5765,433;433;433;433,433;433;433;433,433,433,5
vivo,V2046A,11,WIFI,China Mobile,guangxizhuangzuzizhiqu,guilinshi,316.9,93f5aade17eb386601dc3546e6e11942,-30;-30;-30;-30,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,Redmi K30 5G,11,WIFI,China Mobile,beijingshi,beijingshi,163.6,d4220ace9f31c283d7edc72bb93d9d4b,-48;-48;-48;-48,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCAM00,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,41.2,d3d07b1bb37c4b48fc8c5a43d724f8ed,-55;-55;-55,866;866;866,FALSE,5745,866;866;866,866;866;866,866,866,5
Xiaomi,M2102K1AC,12,WIFI,China Unicom,hubeisheng,wuhanshi,475,b9fdd594be48f32842c3525ce5b88848,-19;-19;-19;-19,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
vivo,V1916A,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,290.7,65b7165b2b0c51e7a88c20deee8ff530,-52;-52;-55;-55,866;866;866;866,FALSE,5805,585;585;585;585,351;351;351;351,866,866,5
Xiaomi,2106118C,12,WIFI,China Telecom,shanghaishi,shanghaishi,283.5,c8496e4ec7c1310b4e5df01d8a84e0c4,-53;-53;-53;-53,585;585;585;585,FALSE,5745,585;585;585;585,585;585;585;585,866,866,5
Xiaomi,Mi 10,11,WIFI,China Telecom,shandongsheng,qingdaoshi,302.5,2bfeb9b2cab425cfe8af059a6eca7baa,-63;-63;-65;-65,260;260;260;260,FALSE,5180,390;390;390;390,260;260;260;260,866,866,5
OPPO,PCLM10,11,WIFI,China Telecom,jiangsusheng,nanjingshi,394.3,32f448cebd5da0941daebb245e432a17,-27;-27;-27;-27,866;866;866;866,FALSE,5805,780;780;780;780,866;866;866;866,866,866,5
vivo,V2046A,11,WIFI,China Unicom,henansheng,xinxiangshi,111.3,eaad4431a78709c51a5b1fb38a5b14e9,-31;-31;-31;-31,585;585;585;702,FALSE,5785,866;866;866;780,585;585;585;702,866,866,5
OnePlus,GM1910,11,WIFI,China Unicom,guizhousheng,guiyangshi,496.8,76ab5ca2008828d58445af848bf3501c,-28;-28;-28;-28,866;866;866;866,FALSE,5200,866;866;866;866,866;866;866;866,866,866,5
OPPO,PEGM00,11,WIFI,nan,shandongsheng,hezeshi,272.3,4671b39fc1beb2900df96cf7e0c63741,-34;-34;-33;-33,433;433;433;433,FALSE,5785,433;433;433;433,433;433;433;433,433,433,5
vivo,V2012A,11,WIFI,China Telecom,shandongsheng,weifangshi,73.1,b2236dfd24dafeb51d11e23ebbb42d20,-33;-33;-33;-33,433;433;433;433,FALSE,5180,433;433;433;433,433;433;433;433,433,433,5
vivo,V1955A,11,WIFI,China Mobile,heilongjiangsheng,daqingshi,108.7,984a79135082dd39dbace3c6291e4a97,-32;-32;-32;-32,866;866;866;866,FALSE,5765,866;866;866;866,780;780;780;780,866,866,5
Xiaomi,M2102K1AC,11,WIFI,China Unicom,hebeisheng,shijiazhuangshi,980.6,c6700a454f4638133ce5d1698923eb7c,-42;-42;-42;-42,1733;1733;1733;1733,FALSE,5180,1733;1733;1733;1733,1733;1733;1733;1733,1733,1733,5
Xiaomi,M2102K1AC,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,299.2,c7e9a486563d28f27562d20f3da0c948,-43;-43;-43;-43,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2007J3SC,11,WIFI,China Telecom,sichuansheng,nanchongshi,128.1,1a16b5e90d016994d52b3bc3f64d81c8,-23;-23;-23;-23,866;866;866;866,FALSE,5240,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2012K11AC,11,WIFI,China Unicom,henansheng,xinxiangshi,240.4,122aa1acb7ddffcc9b7ac5eb4aa32a51,-62;-62;-56;-56,585;585;780;780,FALSE,5805,585;585;780;780,585;585;780;780,866,866,5
Xiaomi,M2012K11AC,11,WIFI,China Unicom,henansheng,xinxiangshi,361.2,122aa1acb7ddffcc9b7ac5eb4aa32a51,-56;-56;-56,780;780;780,FALSE,5805,780;780;780,780;780;780,866,866,5
vivo,V2148A,11,WIFI,China Mobile,shandongsheng,linyishi,111.8,73f453aeb58d4ed7f3ac786346901990,-39;-39;-35;-35,866;866;866;866,FALSE,5785,780;780;6;6,780;780;702;702,866,866,5
realme,RMX2071,11,WIFI,China Telecom,hebeisheng,tangshanshi,149.7,4f4619ccb67d478ad2518ad2886c2a38,-66;-66;-66;-66,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCNM00,11,WIFI,China Mobile,shandongsheng,binzhoushi,181.4,c1b50585281032dd3ee3dc0c22a08946,-40;-40;-40;-41,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCLM50,11,WIFI,China Mobile,jiangsusheng,lianyungangshi,262.9,0bb71639532eb6e206349c9f805d64cc,-28;-28;-28;-31,866;866;866;866,FALSE,5805,866;866;866;866,866;866;866;866,866,866,5
vivo,V2068A,11,WIFI,China Unicom,henansheng,pingdingshanshi,390.1,0ab1b4d06a1bf0de48e56f1f06153c09,-44;-44;-44;-44,433;433;433;433,FALSE,5785,433;433;433;433,433;433;433;433,433,433,5
Xiaomi,M2102K1C,12,WIFI,China Unicom,hebeisheng,tangshanshi,300.9,c61a69639e99b922819edf1d1f8adea2,-38;-38;-38;-38,866;866;866;866,FALSE,5805,866;866;866;866,866;866;866;866,866,866,5
samsung,SM-N9860,11,WIFI,China Telecom,xinjiangweiwuerzizhiqu,tulufanshi,596.1,5dba15a75733aa056be6520649beea2e,-44;-44;-44;-44,526;526;526;526,FALSE,5745,780;780;780;780,526;526;526;526,866,866,5
Xiaomi,M2102K1AC,12,WIFI,China Mobile,jiangsusheng,wuxishi,120,12dffa0ccc4d8ea602a8ba9c603c726a,-23;-23;-23;-23,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2011K2C,11,WIFI,China Unicom,henansheng,jiaozuoshi,285.2,3ecfe781787de3822ceeb80696f88bcf,-63;-63;-63;-63,390;390;390;390,FALSE,5805,650;650;650;650,390;390;390;390,866,866,5
vivo,V2073A,11,WIFI,China Mobile,shandongsheng,hezeshi,148.3,0d322b70f7e87b552363bde55e63f4fa,-38;-38;-40;-40,433;433;433;433,FALSE,5765,433;433;433;433,433;433;433;433,433,433,5
vivo,V2118A,11,WIFI,China Mobile,liaoningsheng,shenyangshi,10.2,fb9b8c930148ef68d942e73b69e048ec,-53;-53;-51;-51,866;866;866;866,FALSE,5785,585;585;585;585,526;526;526;526,866,866,5
