brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,wifi_rssi,wifi_linkSpeed,wifi_hiddenSSID,wifi_frequency,wifi_rxLinkSpeedMbps,wifi_txLinkSpeedMbps,wifi_maxSupportedRxLinkSpeedMbps,wifi_maxSupportedTxLinkSpeedMbps,wifi_wifiStandard
Xiaomi,M2012K11AC,11,WIFI,China Telecom,sichuansheng,panzhihuashi,101.9,1c69b102681619023374cbcdf235393e,-29;-29;-29;-29;-29;-29,1200;1200;1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200,1200,1200,6
vivo,V2118A,11,WIFI,China Telecom,zhejiangsheng,huzhoushi,97.1,297e0c7ea3ddfceeda05ff7bc5060a03,-72;-72;-70;-70,1200;1200;1200;1200,FALSE,5220,216;216;216;216,144;144;144;144,1200,1200,6
Xiaomi,M2011K2C,11,WIFI,China Unicom,shandongsheng,qingdaoshi,442.9,8dac7cfdd140e68f39abca91b8eb1bdc,-53;-53;-53;-53,2401;2401;2401;2401,FALSE,5240,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
Xiaomi,M2011K2C,11,WIFI,China Telecom,anhuisheng,fuyangshi,77.6,76de071c93b17bfcff6009d99c51af1c,-62;-62;-62;-62,275;275;275;275,FALSE,2432,275;275;275;275,275;275;275;275,573,573,6
Xiaomi,M2102J2SC,11,WIFI,China Telecom,guangdongsheng,chaozhoushi,379.9,14f3e6f5851e766cab98bfa1fc72e0fc,-30;-30;-30;-30,1200;1200;1200;1200,FALSE,5240,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
vivo,V2133A,11,WIFI,China Telecom,sichuansheng,chengdushi,118.4,67a23549f14f3236760a8adc874ba8a2,-31;-31;-31;-31,1201;1201;1201;1201,FALSE,5785,1201;1201;1201;1201,1201;1201;1201;1201,1200,1200,6
Xiaomi,Mi 10,11,WIFI,China Telecom,guangdongsheng,qingyuanshi,127.3,f4f23c17fab521135d736c6844127f67,-52;-52;-53;-53,864;864;720;720,FALSE,5180,864;864;720;720,864;864;720;720,1200,1200,6
vivo,V1981A,11,WIFI,China Unicom,guangdongsheng,guangzhoushi,136.9,c3e220afd88ff098721849985c038f50,-8;-8;-8;-9,286;286;286;286,FALSE,2412,258;258;258;286,258;258;258;286,573,573,6
vivo,V2059A,11,WIFI,China Unicom,henansheng,xinxiangshi,65.1,228d5c12f70f9d7dbce272c08bc4a71e,-32;-32;-32;-32,1200;1200;1080;1080,FALSE,5745,960;960;1080;1080,1200;1200;1080;1080,1200,1200,6
Xiaomi,M2007J1SC,11,WIFI,China Unicom,jilinsheng,changchunshi,110.1,ff228af617ef93d2719954ae38a6363b,-49;-49;-49;-49,1200;1200;1200;1200,FALSE,5220,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,Mi 10,12,WIFI,China Mobile,guangdongsheng,chaozhoushi,25.5,0a4346755702028bd79a321b33aee9ee,-57;-58,413;344,FALSE,2462,413;344,413;344,573,573,6
Xiaomi,Mi 10,11,WIFI,China Telecom,shanxisheng,weinanshi,245.8,052f8ce0a1bf9a781591cfab143cacce,-43;-43;-43;-42,1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2102J2SC,12,WIFI,China Telecom,zhejiangsheng,wenzhoushi,111.1,8ecf7a07284df1a3db4aea4986b916d3,-73;-73;-73;-73,144;144;144;144,FALSE,5180,626;626;626;626,144;144;144;144,1200,1200,6
Xiaomi,M2102J2SC,11,WIFI,China Mobile,hubeisheng,wuhanshi,19.5,fd5a6b3b927daa0824fda21619d3e7d3,-62;-62;-62;-62,275;275;275;275,FALSE,2412,275;275;275;275,275;275;275;275,573,573,6
Xiaomi,M2012K11AC,11,WIFI,China Unicom,shandongsheng,dongyingshi,442.9,82d6cfa23a89d088209c3d5f8de4be94,-30;-30;-29;-29,1200;1200;1200;1200,FALSE,5220,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,2201122C,12,WIFI,China Telecom,yunnansheng,lincangshi,288.4,739b81525a81053c14e35391c2f84bce,-56;-56;-56;-56;-56,1729;1729;1729;1729;1729,FALSE,5220,1729;1729;1729;1729;1729,1729;1729;1729;1729;1729,2401,2401,6
Xiaomi,Mi 10,11,WIFI,China Mobile,sichuansheng,chengdushi,149.6,5fd2bfc312891a1a7235b0bb8d60e72e,-47;-47;-47;-43,1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2012K11C,11,WIFI,China Telecom,hubeisheng,wuhanshi,1071.5,db3d0c9e9db6094f637db465c1ee0fdf,-36;-36;-34;-34,2401;2401;2401;2401,FALSE,5220,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
vivo,V2136A,11,WIFI,China Telecom,zhejiangsheng,hangzhoushi,617.7,0b3d86f8208669225068539d1b6f9c45,-21;-21;-21;-26,1200;1200;1200;1200,FALSE,5180,6;6;6;960,960;960;960;1080,1200,1200,6
Xiaomi,M2011K2C,11,WIFI,China Unicom,jiangsusheng,suzhoushi,280.6,5e208612dcd5f8fdf574794b37fcddcc,-60;-60;-60;-60,1152;1152;1152;1152,FALSE,5200,1253;1253;1253;1253,1152;1152;1152;1152,2401,2401,6
Xiaomi,M2012K11C,12,WIFI,China Mobile,guangdongsheng,guangzhoushi,536.5,b491cacb8a50a692a40c5ec379697d62,-52;-52;-52;-52,2401;2401;2401;2401,FALSE,5240,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
Xiaomi,M2102K1C,12,WIFI,China Unicom,shandongsheng,weifangshi,784.3,f373dd52e98f3ced4e859957d47ac1ef,-42;-42;-42;-42,2401;2401;2401;2401,FALSE,5180,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
Xiaomi,M2011K2C,11,WIFI,China Telecom,fujiansheng,fuzhoushi,222.1,8f163ee6cc6ac4f00c256339dd3dab20,-66;-66;-66;-66,288;288;288;288,FALSE,5180,432;432;432;432,288;288;288;288,2401,2401,6
vivo,V1955A,11,WIFI,China Unicom,hubeisheng,yichangshi,219.3,0690e77ed2b4fdab2d446f83d7832fa2,-42;-42;-42;-42,286;286;286;286,FALSE,2462,286;286;286;286,172;172;172;172,573,573,6
Xiaomi,M2007J3SC,11,WIFI,China Telecom,jiangsusheng,xuzhoushi,404.7,d96fb66b03f8561e2065b7faf134fc07,-50;-50;-50;-50;-50;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51,1200;1200;1200;1200;1200;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864,FALSE,5240,1200;1200;1200;1200;1200;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864,1200;1200;1200;1200;1200;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864,1200,1200,6
vivo,V2055A,11,WIFI,China Telecom,hunansheng,shaoyangshi,110.2,7f33512f34c0e47185afa25e900b1100,-35;-35;-35;-31,1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1080,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2102J2SC,11,WIFI,China Mobile,jiangsusheng,wuxishi,153.7,2f3bdcb0b93579da2f026b1b816a43d3,-47;-47;-47;-47,573;573;573;573,FALSE,5180,573;573;573;573,573;573;573;573,573,573,6
Xiaomi,M2011K2C,11,WIFI,China Telecom,shanghaishi,shanghaishi,367.6,daf3ef8d8c6dd6c07639b12cae3d3d19,-70;-70;-70;-70;-70;-70;-70;-71;-71;-71;-71;-71;-71;-71,432;432;432;432;432;432;432;576;576;576;576;576;576;432,FALSE,5180,576;576;576;576;576;576;576;432;432;432;432;432;432;432,432;432;432;432;432;432;432;576;576;576;576;576;576;432,2401,2401,6
Xiaomi,2201122C,12,WIFI,China Telecom,shanghaishi,shanghaishi,900.1,d5518ee0539876137310d4ef5f213c29,-58;-58;-58;-57,1441;1441;1441;1729,FALSE,5220,1441;1441;1441;1729,1441;1441;1441;1729,2401,2401,6
vivo,V2025A,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,448.1,270299c1b6f7b921e788799d16463b91,-61;-61;-62;-62,1200;1200;1200;1200,FALSE,5220,576;576;576;576,432;432;432;432,1200,1200,6
Xiaomi,M2012K11AC,12,WIFI,China Telecom,shanxisheng,baojishi,329.3,32f980499b5781a714132d367a34a23b,-61;-61;-61;-61,576;576;576;576,FALSE,5200,720;720;720;720,576;576;576;576,1200,1200,6
Xiaomi,2201123C,12,WIFI,δ֪,hebeisheng,hengshuishi,1422.8,65fde4b27e47d7e6515f781cc7278dd6,-31;-31;-31;-31,2401;2401;2401;2401,FALSE,5180,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
realme,RMX2202,12,WIFI,China Mobile,hubeisheng,wuhanshi,1013.3,a21eadf6cf2746c677e10f24caafa2de,-53;-53;-53;-53,2401;2401;2401;2401,FALSE,5180,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
OnePlus,KB2000,11,WIFI,China Unicom,shandongsheng,hezeshi,255.8,021baa41067577677967e15ce4f9d7af,-72;-72;-72;-72;-72,216;216;216;216;216,FALSE,5180,288;288;288;288;288,216;216;216;216;216,1200,1200,6
Xiaomi,2106118C,11,WIFI,China Unicom,shandongsheng,jinanshi,498.9,5494671d3d003adfa08868a0bf2d7605,-36;-36;-36;-36,2401;2401;2401;2401,FALSE,5220,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
Xiaomi,M2102K1C,12,WIFI,China Telecom,sichuansheng,ziyangshi,848.1,1a4bd8463511d97bf99e2883b59c1e6d,-23;-23;-23;-23,1200;1200;1200;1200,FALSE,5785,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2011J18C,11,WIFI,China Mobile,beijingshi,beijingshi,100.4,907b3bf7f3b1e2f4a01949907cb5ec32,-69;-69;-70;-70,258;258;286;286,FALSE,2412,206;206;172;172,258;258;286;286,286,286,6
OPPO,PEEM00,11,WIFI,China Telecom,guangdongsheng,shaoguanshi,11.7,d4ad7bab3d1b83615fb0c01815c94aed,-33;-33;-33;-33,286;286;286;286,FALSE,2412,286;286;286;286,286;286;286;286,573,573,6
Xiaomi,M2012K11AC,11,WIFI,China Unicom,guangdongsheng,chaozhoushi,150.4,3ec540a85e19bd083f810a60a429de0e,-36;-36;-36;-36,1200;1200;1200;1200,FALSE,5220,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,Mi 10,11,WIFI,China Mobile,shandongsheng,jinanshi,221.9,e04fd3813b000b7094c92f2003e3dfd4,-26;-26;-26;-26,573;573;573;573,FALSE,2412,573;573;573;573,573;573;573;573,573,573,6
vivo,V2055A,12,WIFI,China Telecom,henansheng,xinxiangshi,711.1,b582d83e52ef91592a42c2292e87fa82,-45;-45;-45;-45,1200;1200;1200;1200,FALSE,5180,960;960;960;960,960;960;960;960,1200,1200,6
OPPO,PEEM00,11,WIFI,China Mobile,guangdongsheng,jieyangshi,146.2,01acaf93406b7a3e265d503ed97007af,-42;-42;-43,1200;1200;1200,FALSE,5180,1200;1200;1200,1200;1200;1200,2401,2401,6
Xiaomi,M2102J2SC,11,WIFI,China Mobile,fujiansheng,quanzhoushi,154.4,265aa9b56518e9d91b199f9739637a3f,5;5;5;5,1200;1200;1200;1200,FALSE,5220,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2012K11AC,12,WIFI,China Mobile,henansheng,puyangshi,57.4,e172f2c1984c84554788caeacf2bef47,-63;-63;-63;-63,206;206;206;206,FALSE,2437,206;206;206;206,206;206;206;206,286,286,6
Xiaomi,2201122C,12,WIFI,China Unicom,guangdongsheng,zhuhaishi,28.4,2ae3922bba73df0e223d0fc3f271acf5,-32;-32;-32;-32,286;286;286;286,FALSE,2437,286;286;286;286,286;286;286;286,286,286,6
Xiaomi,Mi 10,11,WIFI,China Mobile,shandongsheng,jinanshi,609.2,f97e2a1b5aeb6251db2026b28fa43a16,-32;-32;-32;-32,1200;1200;1200;1200,FALSE,5220,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
vivo,V2133A,11,WIFI,China Telecom,jiangsusheng,wuxishi,577.8,b8b2dca0e672a10347ffdb9d53066eeb,-21;-21;-20;-20,1201;1201;1201;1201,FALSE,5240,6;6;1201;1201,1201;1201;1201;1201,1200,1200,6
vivo,V2145A,11,WIFI,China Telecom,liaoningsheng,shenyangshi,393.6,4b628a7c3066ab8e76a1dd28a3951f1a,-40;-40;-39;-39,1200;1200;1200;1200,FALSE,5180,960;960;960;960,864;864;1080;1080,1200,1200,6
Xiaomi,M2102J2SC,11,WIFI,China Telecom,hubeisheng,ezhoushi,111.8,455798c4640b5cebca9044e6cbad398b,-35;-35;-34;-34,1200;1200;1200;1200,FALSE,5240,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2102K1AC,12,WIFI,China Telecom,zhejiangsheng,lishuishi,443.6,a1cc54352a0101d1050d21ac602e539f,-49;-49;-48;-48,1200;1200;1200;1200,FALSE,5220,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2012K11AC,12,WIFI,China Mobile,hubeisheng,jingmenshi,404.7,587f971e07076d41421725b4d2c56ea0,-5;-5;-2;-2,573;573;573;573,FALSE,2437,573;573;573;573,573;573;573;573,573,573,6
Xiaomi,M2011K2C,11,WIFI,China Telecom,guangdongsheng,jieyangshi,559.5,9873ba795bbaa5c96726cc0a38dab5b1,-17;-17;-17;-17,1441;1441;1441;1441,FALSE,5180,1441;1441;1441;1441,1441;1441;1441;1441,2401,2401,6
OnePlus,IN2020,12,WIFI,China Unicom,liaoningsheng,shenyangshi,96.8,3e43d1620657d63b513df47de8b41b5f,-55;-55;-55;-55,286;286;286;286,FALSE,2437,286;286;286;286,286;286;286;286,286,286,6
OPPO,PDHM00,11,WIFI,China Unicom,shandongsheng,weifangshi,768.8,0b5f7492739f72446ce493236937f0b4,-20;-20;-20;-20,1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2011K2C,11,WIFI,China Telecom,hubeisheng,wuhanshi,613.3,7b32588355f6f6c6d9a2f2add6667672,-47;-47;-48;-48,1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,Mi 10,11,WIFI,China Telecom,jiangxisheng,yichunshi,16.5,9a1691e9917b102564d917316f19d247,-22;-22;-22;-23;-23,573;573;573;573;573,FALSE,2462,573;573;573;573;573,573;573;573;573;573,573,573,6
Xiaomi,Mi 10,11,WIFI,China Mobile,shanxisheng,yulinshi,301.6,e083114ae687f2b0486f4ad7a6f388ae,-41;-41;-44;-44,1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2012K11AC,12,WIFI,China Mobile,beijingshi,beijingshi,455.5,a0b64dd039b795ac7a9b0fff7a098b51,-44;-44;-44;-44,1200;1200;1200;1200,FALSE,5805,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
OPPO,PFJM10,11,WIFI,China Mobile,guangdongsheng,foshanshi,111.6,5cc5a6b916a7ef81e7c72777b4802e63,-59;-59;-59;-59,1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2007J1SC,11,WIFI,China Telecom,zhejiangsheng,hangzhoushi,650.1,f1d1ff553edf3a3712f377d200095010,-41;-41;-41;-41,1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
OPPO,PEDM00,12,WIFI,China Unicom,shandongsheng,linyishi,21.3,a12c6b641e73bf168b96974de30cc306,-37;-37;-37;-37,1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2102K1C,12,WIFI,China Mobile,jiangsusheng,lianyungangshi,409.5,8adb170482d13b19c6a04deab3a0265d,-42;-42;-42;-42,2401;2401;2401;2401,FALSE,5180,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
Xiaomi,Mi 10,11,WIFI,China Telecom,shanxisheng,tongchuanshi,650.4,c2e1266232f7850b573068890218d690,-37;-37;-37;-32,1200;1200;1200;1200,FALSE,5240,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
OnePlus,LE2110,12,WIFI,China Mobile,guangxizhuangzuzizhiqu,nanningshi,103.3,1e03aa93a1d1b4918832d6596adf6e36,-62;-62;-62;-62,286;286;286;286,FALSE,2412,286;286;286;286,286;286;286;286,286,286,6
Xiaomi,M2012K11AC,11,WIFI,China Mobile,shanxisheng,zhangzhishi,131.8,be0c8762d3da64a155e6746071587f55,-24;-23;-23;-23,1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
realme,RMX3370,11,WIFI,China Mobile,guangdongsheng,jieyangshi,96,d35a6f152e5a7715a7de6fb9c16d6519,-30;-30;-16;-16,286;286;286;286,FALSE,2462,286;286;286;286,286;286;286;286,286,286,6
OnePlus,LE2110,11,WIFI,China Unicom,tianjinshi,tianjinshi,797.3,b52adf34487c043d551827f885283964,-18;-18;-18;-18,2401;2401;2401;2401,FALSE,5180,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
Xiaomi,M2011J18C,11,WIFI,China Telecom,henansheng,zhengzhoushi,910.6,6a82b775b56c75e21e22801b1daefb5d,-27;-27;-27;-25,1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200,1200;1200;1200;1200,2401,2401,6
vivo,V2049A,11,WIFI,China Mobile,guangdongsheng,shenzhenshi,636.7,8abec319984edf776f13c9ce58509379,-30;-30;-30;-27,1200;1200;1200;1200,FALSE,5745,864;864;864;960,455;455;455;455,1200,1200,6
vivo,V2025A,12,WIFI,China Unicom,henansheng,xinxiangshi,279.4,88dcfdff210a3dbd6022dc944c1ba35e,-37;-37;-35;-35,1200;1200;1200;1200,FALSE,5240,1080;1080;1200;1200,960;960;1200;1200,1200,1200,6
vivo,V2046A,11,WIFI,China Mobile,heilongjiangsheng,heiheshi,255.9,aa65924140aaef8dd4b72d7ca9d3d189,-39;-39;-39;-36,1080;1080;1080;960,FALSE,5200,1080;1080;1080;864,1080;1080;1080;960,1200,1200,6
Xiaomi,M2102J2SC,11,WIFI,China Telecom,hebeisheng,shijiazhuangshi,414.5,a811cecd4e00172f361448987f10ead8,-37;-37;-37;-37,573;573;573;573,FALSE,5785,573;573;573;573,573;573;573;573,573,573,6
Xiaomi,M2011K2C,11,WIFI,China Telecom,guangdongsheng,shenzhenshi,11.4,b1c3a6d1b75188166f4e826bd3f61148,-58;-57;-57;-57,275;299;299;299,FALSE,5745,275;299;299;299,275;299;299;299,573,573,6
Xiaomi,M2012K11AC,12,WIFI,China Telecom,guangdongsheng,zhuhaishi,471.6,bdb54d658c66001232ea7cef39a8483a,-35;-35;-35;-30,1200;1200;1200;1200,FALSE,5745,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2011K2C,12,WIFI,China Unicom,hubeisheng,yichangshi,67.4,73013df386c782f1c0424f2103685ede,-62;-62;-62;-62,864;864;864;864,FALSE,5180,1441;1441;1441;864,864;864;864;864,2401,2401,6
vivo,V1981A,11,WIFI,China Mobile,jiangsusheng,suzhoushi,97.3,18fadf9f9a899efce0bcc73c72980080,-22;-22;-22;-20,286;286;286;286,FALSE,2412,172;172;172;229,206;206;206;206,573,573,6
vivo,V2049A,11,WIFI,China Unicom,shandongsheng,qingdaoshi,1071.2,723d467c7b18adff88493ad437c6f116,-24;-24;-17;-17,1200;1200;1200;1200,FALSE,5200,720;720;864;864,864;864;1200;1200,1200,1200,6
Xiaomi,M2012K11C,11,WIFI,China Unicom,fujiansheng,fuzhoushi,434.9,9af82980022f8ccf9f393f29ec9fc1bc,-50;-50;-50;-50,2401;2401;2401;2401,FALSE,5180,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
Xiaomi,Mi 10 Pro,11,WIFI,China Telecom,jiangsusheng,xuzhoushi,1030.3,8bcc0981f90269697e6e6b47af6c1731,-21;-21;-21;-21,1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
OPPO,PFJM10,11,WIFI,China Unicom,beijingshi,beijingshi,110.8,86d2d44d6d36c9613a3aef376130421e,-37;-37;-37;-37,2401;2401;2401;2401,FALSE,5220,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
vivo,V2118A,11,WIFI,China Telecom,shanxisheng,xianshi,498.3,32a592be2e3f9e05c23ab5921785d6eb,-59;-59;-59;-56,1200;1200;1200;1200,FALSE,5745,432;432;432;626,432;432;432;432,1200,1200,6
Xiaomi,M2102K1AC,11,WIFI,China Telecom,fujiansheng,fuzhoushi,145.2,3ac87557385af6f9734b86529a2d568b,-44;-44;-44;-44,286;286;286;286,FALSE,2457,286;286;286;286,286;286;286;286,286,286,6
Xiaomi,Mi 10,12,WIFI,China Telecom,anhuisheng,huaibeishi,615.3,bfba0851c9877b01d4ceb96083bcd8ce,-29;-29;-28;-28,1200;1200;1200;1200,FALSE,5220,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
vivo,V2072A,11,WIFI,China Unicom,hebeisheng,cangzhoushi,424.5,e3cb9ad4b1f8087db3e618f90cbf5551,-42;-42;-42;-42,600;600;600;600,FALSE,5180,600;600;600;600,600;600;600;600,600,600,6
Xiaomi,M2012K11AC,12,WIFI,China Unicom,henansheng,zhengzhoushi,797.3,878183210fd67c90344f6719c1a2b2e5,-38;-38;-38;-38,1200;1200;1200;1200,FALSE,5805,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,2201123C,12,WIFI,China Mobile,fujiansheng,putianshi,44.2,08c4e7c7f5ba3e68c5f750db9895ff3c,-42;-42;-42;-42,286;286;286;286,FALSE,2412,286;286;286;286,286;286;286;286,286,286,6
Xiaomi,M2012K11AC,12,WIFI,China Mobile,sichuansheng,chengdushi,193.9,49f69f497f7894d8408f9bcae94cd3ea,-71;-71;-71;-71,216;216;216;216,FALSE,5180,216;216;216;216,216;216;216;216,1200,1200,6
Xiaomi,Mi 10,11,WIFI,China Telecom,anhuisheng,hefeishi,111.4,a002f92bc10d3b251ac3d7b857c37d34,-38;-38;-38;-38,1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2007J1SC,11,WIFI,China Mobile,hubeisheng,huanggangshi,112.2,d6affd34cf558ce4b92258e1a2a9f077,-12;-12;-12;-12;-12;-12,286;286;286;286;286;286,FALSE,2452,286;286;286;286;286;286,286;286;286;286;286;286,286,286,6
realme,RMX3366,11,WIFI,China Mobile,henansheng,zhengzhoushi,644.7,53446f4fd2584cb45a0f3568b6c2ceb7,-28;-28;-28;-28,1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
vivo,V2055A,11,WIFI,China Telecom,zhejiangsheng,hangzhoushi,617.6,579aed1b0e6132a226cd1a49994941cb,-39;-39;-39;-42,1200;1200;1200;1200,FALSE,5220,864;864;864;1200,1080;1080;1080;1200,1200,1200,6
Xiaomi,M2012K11AC,11,WIFI,China Telecom,jiangsusheng,nanjingshi,538.5,823c82b4678c2276b588b0945f7d3717,-61;-61;-61;-61,576;576;576;576,FALSE,5220,576;576;576;576,576;576;576;576,1200,1200,6
Xiaomi,Mi 10 Pro,11,WIFI,China Telecom,guangdongsheng,jiangmenshi,337.5,ea383e055d44df39c29dc8c23a8bd36f,-60;-60;-59;-59,432;432;432;432,FALSE,5220,432;432;432;432,432;432;432;432,1200,1200,6
Xiaomi,M2007J3SC,11,WIFI,China Telecom,zhejiangsheng,wenzhoushi,409.2,206d7ee7b54a1b7d282f7e3d7f7e64ce,-33;-33;-33;-33;-33;-33;-34;-34;-34;-34;-34;-34;-37;-37;-37;-37;-37;-37,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
Xiaomi,Mi 10 Pro,11,WIFI,China Mobile,anhuisheng,suzhoushi,545.6,33ea389599cad39d586af15890c139ec,-49;-49;-49;-49,1200;1200;1200;1200,FALSE,5745,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
vivo,V2024A,11,WIFI,China Telecom,shanghaishi,shanghaishi,874.1,8b220a166a217306a56f1663dc0ce70a,-54;-54;-54;-52,1200;1200;1200;1200,FALSE,5180,626;626;626;720,576;576;576;626,1200,1200,6
Xiaomi,M2011K2C,11,WIFI,China Telecom,shanghaishi,shanghaishi,1008,daf3ef8d8c6dd6c07639b12cae3d3d19,-20;-20;-20;-20,2401;2401;2401;2401,FALSE,5180,2401;2401;2401;2401,2401;2401;2401;2401,2401,2401,6
vivo,V2172A,12,WIFI,China Mobile,guangdongsheng,dongguanshi,542.3,cb26c1859340e38ea4eed450bd8c22c4,-33;-33;-33;-32;-32,2401;2401;2401;2401;2401,FALSE,5180,1729;1729;1729;2401;2401,1921;1921;1921;2401;2401,2401,2401,6
Xiaomi,M2102J2SC,11,WIFI,China Telecom,shanxisheng,weinanshi,106.2,606133fc96bce54da50d109e9e073718,-17;-17;-17;-15,1200;1200;1200;1200,FALSE,5240,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
OnePlus,LE2120,11,WIFI,China Telecom,sichuansheng,leshanshi,455.8,741063ec3c8035beca0cbb0dc0100aea,-63;-63;-63;-63,1200;1200;1200;1200,FALSE,5220,1200;1200;1200;1200,1200;1200;1200;1200,2401,2401,6
Xiaomi,M2101K9C,11,WIFI,China Mobile,guangdongsheng,guangzhoushi,0.1,cf4def35ea487cc32a35c5cb9e074e09,-72;-72;-72;-72,103;103;103;103,FALSE,2412,103;103;103;103,103;103;103;103,286,286,6
Xiaomi,Mi 10 Pro,11,WIFI,China Unicom,henansheng,sanmenxiashi,652,1a1353b3906f974c74fec0baaa14b711,-21;-21;-21;-20,1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
Xiaomi,M2012K11AC,11,WIFI,China Unicom,shanghaishi,shanghaishi,313.3,3fd2366aff4112ecde992e56683e0007,-52;-52;-51;-51,1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1200,1200;1200;1200;1200,1200,1200,6
vivo,V2055A,11,WIFI,China Telecom,guangxizhuangzuzizhiqu,yulinshi,427.3,9c90c02691cee86e3fcfe30d970e0193,-30;-30;-30;-30,1200;1200;1200;1200,FALSE,5745,1080;1080;1080;1080,960;960;960;960,1200,1200,6
vivo,V1981A,11,WIFI,China Mobile,anhuisheng,suzhoushi,110.2,0eb673eb5413b2c5c58e9435583ed4bf,-35;-35;-35;-31,1200;1200;1200;1200,FALSE,5180,6;6;6;1080,1080;1080;1080;1200,1200,1200,6
Xiaomi,2109119BC,11,WIFI,China Telecom,hunansheng,changshashi,909.7,4a9b67e7e5751bddff85f2da07057a8c,-19;-19;-20;-20,1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200,1200;1200;1200;1200,2401,2401,6
